dataset,text,true_label,prediction,latency,is_valid,status
,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ",negative,,0.006964921951293945,False,error: model 'phi3:latest' not found (status code: 404)
,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ",negative,,0.006985187530517578,False,error: model 'phi3:latest' not found (status code: 404)
,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . ",negative,,0.006456851959228516,False,error: model 'phi3:latest' not found (status code: 404)
,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,negative,,0.006493806838989258,False,error: model 'phi3:latest' not found (status code: 404)
,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,negative,,0.007440805435180664,False,error: model 'phi3:latest' not found (status code: 404)
,"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ",negative,,0.005300283432006836,False,error: model 'phi3:latest' not found (status code: 404)
,"in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan . ",negative,,0.0055999755859375,False,error: model 'phi3:latest' not found (status code: 404)
,"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ",negative,,0.006330966949462891,False,error: model 'phi3:latest' not found (status code: 404)
,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ",negative,,0.005857706069946289,False,error: model 'phi3:latest' not found (status code: 404)
,it takes talent to make a lifeless movie about the most heinous man who ever lived . ,negative,,0.0061550140380859375,False,error: model 'phi3:latest' not found (status code: 404)
,"trite , banal , cliched , mostly inoffensive . ",negative,,0.006726741790771484,False,error: model 'phi3:latest' not found (status code: 404)
,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,negative,,0.005731344223022461,False,error: model 'phi3:latest' not found (status code: 404)
,"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . ",negative,,0.005651950836181641,False,error: model 'phi3:latest' not found (status code: 404)
,"dull , lifeless , and amateurishly assembled . ",negative,,0.0051670074462890625,False,error: model 'phi3:latest' not found (status code: 404)
,a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ,negative,,0.006295919418334961,False,error: model 'phi3:latest' not found (status code: 404)
,"complete lack of originality , cleverness or even visible effort ",negative,,0.004241466522216797,False,error: model 'phi3:latest' not found (status code: 404)
,"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . ",negative,,0.00217437744140625,False,error: model 'phi3:latest' not found (status code: 404)
,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ,negative,,0.006018400192260742,False,error: model 'phi3:latest' not found (status code: 404)
,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",negative,,0.008144140243530273,False,error: model 'phi3:latest' not found (status code: 404)
,a by-the-numbers effort that wo n't do much to enhance the franchise . ,negative,,0.00764012336730957,False,error: model 'phi3:latest' not found (status code: 404)
,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . ",negative,,0.005614042282104492,False,error: model 'phi3:latest' not found (status code: 404)
,a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . ,negative,,0.008370161056518555,False,error: model 'phi3:latest' not found (status code: 404)
,villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,negative,,0.004387617111206055,False,error: model 'phi3:latest' not found (status code: 404)
,"the result is a gaudy bag of stale candy , something from a halloween that died . ",negative,,0.002619504928588867,False,error: model 'phi3:latest' not found (status code: 404)
,"it 's a cookie-cutter movie , a cut-and-paste job . ",negative,,0.005580902099609375,False,error: model 'phi3:latest' not found (status code: 404)
,do n't be fooled by the impressive cast list - eye see you is pure junk . ,negative,,0.008802652359008789,False,error: model 'phi3:latest' not found (status code: 404)
,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",negative,,0.009833097457885742,False,error: model 'phi3:latest' not found (status code: 404)
,unflinchingly bleak and desperate ,negative,,0.004790782928466797,False,error: model 'phi3:latest' not found (status code: 404)
,"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ",negative,,0.006636857986450195,False,error: model 'phi3:latest' not found (status code: 404)
,i do n't think i laughed out loud once . ,negative,,0.007111310958862305,False,error: model 'phi3:latest' not found (status code: 404)
,it 's just filler . ,negative,,0.0053555965423583984,False,error: model 'phi3:latest' not found (status code: 404)
,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ,negative,,0.0041005611419677734,False,error: model 'phi3:latest' not found (status code: 404)
,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . ",negative,,0.004590034484863281,False,error: model 'phi3:latest' not found (status code: 404)
,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? ",negative,,0.003570079803466797,False,error: model 'phi3:latest' not found (status code: 404)
,"however it may please those who love movies that blare with pop songs , young science fiction fans will stomp away in disgust . ",negative,,0.007382631301879883,False,error: model 'phi3:latest' not found (status code: 404)
,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ",negative,,0.007382631301879883,False,error: model 'phi3:latest' not found (status code: 404)
,"uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions . ",negative,,0.007382631301879883,False,error: model 'phi3:latest' not found (status code: 404)
,it made me want to wrench my eyes out of my head and toss them at the screen . ,negative,,0.010109901428222656,False,error: model 'phi3:latest' not found (status code: 404)
,that 's a cheat . ,negative,,0.012701749801635742,False,error: model 'phi3:latest' not found (status code: 404)
,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,negative,,0.012701749801635742,False,error: model 'phi3:latest' not found (status code: 404)
,"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ",negative,,0.007779121398925781,False,error: model 'phi3:latest' not found (status code: 404)
,tries to add some spice to its quirky sentiments but the taste is all too familiar . ,negative,,0.007244586944580078,False,error: model 'phi3:latest' not found (status code: 404)
,not since freddy got fingered has a major release been so painful to sit through . ,negative,,0.005151987075805664,False,error: model 'phi3:latest' not found (status code: 404)
,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",negative,,0.006138801574707031,False,error: model 'phi3:latest' not found (status code: 404)
,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ",negative,,0.005106925964355469,False,error: model 'phi3:latest' not found (status code: 404)
,"given how heavy-handed and portent-heavy it is , this could be the worst thing soderbergh has ever done . ",negative,,0.009204626083374023,False,error: model 'phi3:latest' not found (status code: 404)
,"this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience . ",negative,,0.0051653385162353516,False,error: model 'phi3:latest' not found (status code: 404)
,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",negative,,0.0075113773345947266,False,error: model 'phi3:latest' not found (status code: 404)
,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",negative,,0.002875804901123047,False,error: model 'phi3:latest' not found (status code: 404)
,"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . ",negative,,0.007638216018676758,False,error: model 'phi3:latest' not found (status code: 404)
,"the title not only describes its main characters , but the lazy people behind the camera as well . ",negative,,0.00924539566040039,False,error: model 'phi3:latest' not found (status code: 404)
,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",negative,,0.00497889518737793,False,error: model 'phi3:latest' not found (status code: 404)
,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ",negative,,0.0044596195220947266,False,error: model 'phi3:latest' not found (status code: 404)
,this movie seems to have been written using mad-libs . ,negative,,0.0,False,error: model 'phi3:latest' not found (status code: 404)
,"the lower your expectations , the more you 'll enjoy it . ",negative,,0.008246421813964844,False,error: model 'phi3:latest' not found (status code: 404)
,not an objectionable or dull film ; it merely lacks everything except good intentions . ,negative,,0.008246421813964844,False,error: model 'phi3:latest' not found (status code: 404)
,comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,negative,,0.0025429725646972656,False,error: model 'phi3:latest' not found (status code: 404)
,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . ,negative,,0.007232189178466797,False,error: model 'phi3:latest' not found (status code: 404)
,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,negative,,0.007232189178466797,False,error: model 'phi3:latest' not found (status code: 404)
,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",negative,,0.010370969772338867,False,error: model 'phi3:latest' not found (status code: 404)
,looks and feels like a project better suited for the small screen . ,negative,,0.00606989860534668,False,error: model 'phi3:latest' not found (status code: 404)
,"it 's played in the most straight-faced fashion , with little humor to lighten things up . ",negative,,0.0070683956146240234,False,error: model 'phi3:latest' not found (status code: 404)
,the problem with this film is that it lacks focus . ,negative,,0.007071256637573242,False,error: model 'phi3:latest' not found (status code: 404)
,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",negative,,0.007178306579589844,False,error: model 'phi3:latest' not found (status code: 404)
,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . ",negative,,0.0062427520751953125,False,error: model 'phi3:latest' not found (status code: 404)
,it 's everything you do n't go to the movies for . ,negative,,0.005216121673583984,False,error: model 'phi3:latest' not found (status code: 404)
,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ",negative,,0.006682157516479492,False,error: model 'phi3:latest' not found (status code: 404)
,"yes , dull . ",negative,,0.007113218307495117,False,error: model 'phi3:latest' not found (status code: 404)
,"a better title , for all concerned , might be swept under the rug . ",negative,,0.004575252532958984,False,error: model 'phi3:latest' not found (status code: 404)
,like you could n't smell this turkey rotting from miles away . ,negative,,0.002035856246948242,False,error: model 'phi3:latest' not found (status code: 404)
,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . ",negative,,0.0073451995849609375,False,error: model 'phi3:latest' not found (status code: 404)
,"expect the same-old , lame-old slasher nonsense , just with different scenery . ",negative,,0.010397195816040039,False,error: model 'phi3:latest' not found (status code: 404)
,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",negative,,0.004340171813964844,False,error: model 'phi3:latest' not found (status code: 404)
,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",negative,,0.007782459259033203,False,error: model 'phi3:latest' not found (status code: 404)
,"so much facile technique , such cute ideas , so little movie . ",positive,,0.0062677860260009766,False,error: model 'phi3:latest' not found (status code: 404)
,"minority report is exactly what the title indicates , a report . ",positive,,0.0062677860260009766,False,error: model 'phi3:latest' not found (status code: 404)
,a solid film ... but more conscientious than it is truly stirring . ,positive,,0.0054547786712646484,False,error: model 'phi3:latest' not found (status code: 404)
,"a poignant , artfully crafted meditation on mortality . ",positive,,0.005868434906005859,False,error: model 'phi3:latest' not found (status code: 404)
,"about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological . ",positive,,0.0053253173828125,False,error: model 'phi3:latest' not found (status code: 404)
,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ",positive,,0.005340576171875,False,error: model 'phi3:latest' not found (status code: 404)
,"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",positive,,0.005418300628662109,False,error: model 'phi3:latest' not found (status code: 404)
,a good piece of work more often than not . ,positive,,0.006573200225830078,False,error: model 'phi3:latest' not found (status code: 404)
,"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ",positive,,0.005995035171508789,False,error: model 'phi3:latest' not found (status code: 404)
,a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ,positive,,0.006510257720947266,False,error: model 'phi3:latest' not found (status code: 404)
,"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ",positive,,0.006975889205932617,False,error: model 'phi3:latest' not found (status code: 404)
,a solid examination of the male midlife crisis . ,positive,,0.005835294723510742,False,error: model 'phi3:latest' not found (status code: 404)
,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",positive,,0.0058879852294921875,False,error: model 'phi3:latest' not found (status code: 404)
,it 's hard to imagine alan arkin being better than he is in this performance . ,positive,,0.005955219268798828,False,error: model 'phi3:latest' not found (status code: 404)
,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . ",positive,,0.004835844039916992,False,error: model 'phi3:latest' not found (status code: 404)
,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",positive,,0.004763126373291016,False,error: model 'phi3:latest' not found (status code: 404)
,"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ",positive,,0.005805015563964844,False,error: model 'phi3:latest' not found (status code: 404)
,reign of fire looks as if it was made without much thought -- and is best watched that way . ,positive,,0.00639033317565918,False,error: model 'phi3:latest' not found (status code: 404)
,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion . ",positive,,0.005961894989013672,False,error: model 'phi3:latest' not found (status code: 404)
,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,positive,,0.006685972213745117,False,error: model 'phi3:latest' not found (status code: 404)
,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ",positive,,0.007843494415283203,False,error: model 'phi3:latest' not found (status code: 404)
,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",positive,,0.007843494415283203,False,error: model 'phi3:latest' not found (status code: 404)
,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",positive,,0.0072252750396728516,False,error: model 'phi3:latest' not found (status code: 404)
,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",positive,,0.0052988529205322266,False,error: model 'phi3:latest' not found (status code: 404)
,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",positive,,0.00630950927734375,False,error: model 'phi3:latest' not found (status code: 404)
,"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ",positive,,0.007218360900878906,False,error: model 'phi3:latest' not found (status code: 404)
,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ",positive,,0.00685572624206543,False,error: model 'phi3:latest' not found (status code: 404)
,zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . ,positive,,0.006341457366943359,False,error: model 'phi3:latest' not found (status code: 404)
,"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis . ",positive,,0.005690813064575195,False,error: model 'phi3:latest' not found (status code: 404)
,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",positive,,0.005753517150878906,False,error: model 'phi3:latest' not found (status code: 404)
,"just as moving , uplifting and funny as ever . ",positive,,0.006290912628173828,False,error: model 'phi3:latest' not found (status code: 404)
,"manages to transcend the sex , drugs and show-tunes plot into something far richer . ",positive,,0.0075016021728515625,False,error: model 'phi3:latest' not found (status code: 404)
,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",positive,,0.005917072296142578,False,error: model 'phi3:latest' not found (status code: 404)
,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",positive,,0.005434989929199219,False,error: model 'phi3:latest' not found (status code: 404)
,the performances take the movie to a higher level . ,positive,,0.010171651840209961,False,error: model 'phi3:latest' not found (status code: 404)
,"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",positive,,0.009229183197021484,False,error: model 'phi3:latest' not found (status code: 404)
,overall very good for what it 's trying to do . ,positive,,0.00924825668334961,False,error: model 'phi3:latest' not found (status code: 404)
,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . ,positive,,0.006531715393066406,False,error: model 'phi3:latest' not found (status code: 404)
,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ",positive,,0.006339311599731445,False,error: model 'phi3:latest' not found (status code: 404)
,rare birds has more than enough charm to make it memorable . ,positive,,0.0069615840911865234,False,error: model 'phi3:latest' not found (status code: 404)
,that is a compliment to kuras and miller . ,positive,,0.008811235427856445,False,error: model 'phi3:latest' not found (status code: 404)
,a beguiling splash of pastel colors and prankish comedy from disney . ,positive,,0.008040904998779297,False,error: model 'phi3:latest' not found (status code: 404)
,"seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . ",positive,,0.006917715072631836,False,error: model 'phi3:latest' not found (status code: 404)
,"the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . ",positive,,0.007516622543334961,False,error: model 'phi3:latest' not found (status code: 404)
,"a warm but realistic meditation on friendship , family and affection . ",positive,,0.00744938850402832,False,error: model 'phi3:latest' not found (status code: 404)
,manages to be sweet and wickedly satisfying at the same time . ,positive,,0.006363391876220703,False,error: model 'phi3:latest' not found (status code: 404)
,"a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear . ",positive,,0.006256103515625,False,error: model 'phi3:latest' not found (status code: 404)
,good old-fashioned slash-and-hack is back ! ,positive,,0.005448341369628906,False,error: model 'phi3:latest' not found (status code: 404)
,"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ",positive,,0.006552696228027344,False,error: model 'phi3:latest' not found (status code: 404)
,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",positive,,0.006565093994140625,False,error: model 'phi3:latest' not found (status code: 404)
,"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ",positive,,0.005933284759521484,False,error: model 'phi3:latest' not found (status code: 404)
,"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",positive,,0.00463557243347168,False,error: model 'phi3:latest' not found (status code: 404)
,seldom has a movie so closely matched the spirit of a man and his work . ,positive,,0.0061817169189453125,False,error: model 'phi3:latest' not found (status code: 404)
,"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",positive,,0.005832195281982422,False,error: model 'phi3:latest' not found (status code: 404)
,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",positive,,0.0058977603912353516,False,error: model 'phi3:latest' not found (status code: 404)
,his healthy sense of satire is light and fun ... ,positive,,0.006546974182128906,False,error: model 'phi3:latest' not found (status code: 404)
,a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ,positive,,0.006963253021240234,False,error: model 'phi3:latest' not found (status code: 404)
,it 's a charming and often affecting journey . ,positive,,0.006948232650756836,False,error: model 'phi3:latest' not found (status code: 404)
,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",positive,,0.0063114166259765625,False,error: model 'phi3:latest' not found (status code: 404)
,"`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . ",positive,,0.005308628082275391,False,error: model 'phi3:latest' not found (status code: 404)
,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,positive,,0.005393028259277344,False,error: model 'phi3:latest' not found (status code: 404)
,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ,positive,,0.0064144134521484375,False,error: model 'phi3:latest' not found (status code: 404)
,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ",positive,,0.007535696029663086,False,error: model 'phi3:latest' not found (status code: 404)
,a movie with a real anarchic flair . ,positive,,0.00583958625793457,False,error: model 'phi3:latest' not found (status code: 404)
,"charles ' entertaining film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",positive,,0.0084686279296875,False,error: model 'phi3:latest' not found (status code: 404)
,this flick is about as cool and crowd-pleasing as a documentary can get . ,positive,,0.00594639778137207,False,error: model 'phi3:latest' not found (status code: 404)
,"entertains by providing good , lively company . ",positive,,0.0062525272369384766,False,error: model 'phi3:latest' not found (status code: 404)
,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ,positive,,0.007382869720458984,False,error: model 'phi3:latest' not found (status code: 404)
,"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year . ",positive,,0.005465507507324219,False,error: model 'phi3:latest' not found (status code: 404)
,"mr. tsai is a very original artist in his medium , and what time is it there ? ",positive,,0.007544279098510742,False,error: model 'phi3:latest' not found (status code: 404)
,it 's refreshing to see a girl-power movie that does n't feel it has to prove anything . ,positive,,0.007481098175048828,False,error: model 'phi3:latest' not found (status code: 404)
,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ",positive,,0.007733821868896484,False,error: model 'phi3:latest' not found (status code: 404)
,"crackerjack entertainment -- nonstop romance , music , suspense and action . ",positive,,0.006170749664306641,False,error: model 'phi3:latest' not found (status code: 404)
,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",positive,,0.005144834518432617,False,error: model 'phi3:latest' not found (status code: 404)
,"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . ",positive,,0.007116794586181641,False,error: model 'phi3:latest' not found (status code: 404)
,slick piece of cross-promotion . ,positive,,0.005999565124511719,False,error: model 'phi3:latest' not found (status code: 404)
,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",positive,,0.006562709808349609,False,error: model 'phi3:latest' not found (status code: 404)
,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ",positive,,0.007025957107543945,False,error: model 'phi3:latest' not found (status code: 404)
,"a quiet , pure , elliptical film ",positive,,0.0059757232666015625,False,error: model 'phi3:latest' not found (status code: 404)
,"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ",positive,,0.00867462158203125,False,error: model 'phi3:latest' not found (status code: 404)
,a subtle and well-crafted ( for the most part ) chiller . ,positive,,0.0036859512329101562,False,error: model 'phi3:latest' not found (status code: 404)
,"we know the plot 's a little crazy , but it held my interest from start to finish . ",positive,,0.005942821502685547,False,error: model 'phi3:latest' not found (status code: 404)
,"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . ",positive,,0.0059964656829833984,False,error: model 'phi3:latest' not found (status code: 404)
,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . ",positive,,0.006472349166870117,False,error: model 'phi3:latest' not found (status code: 404)
